Vardas              Pavarde                 ND1   ND2   ND3   ND4   ND5   Egz.  
Vardas4495          Pavarde4495              7     9     9     8     5     8
Vardas4496          Pavarde4496             10     3     8     4     0    10
Vardas4497          Pavarde4497              6     8     0     2     7     7
Vardas4498          Pavarde4498              0     9     4     1     4     1
Vardas4499          Pavarde4499              4     1     6     2     2     5
Vardas4500          Pavarde4500              9     8    10     2    10     4
Vardas4501          Pavarde4501              6     3     5     3     1     4
Vardas4502          Pavarde4502              1     0     6     0     7     6
Vardas4503          Pavarde4503              2     0     8     5     2     4
Vardas4504          Pavarde4504              5     2     4     8     8     7
Vardas4505          Pavarde4505              7     6     8     0     2     6
Vardas4506          Pavarde4506              9     0     0     1    10     0
Vardas4507          Pavarde4507              8     7     3     8     8     8
Vardas4508          Pavarde4508              7     5     1     2     8     8
Vardas4509          Pavarde4509              9     4     3     4     2     0
Vardas4510          Pavarde4510              9     4     4     4     4     2
Vardas4511          Pavarde4511              9     4     5     8     9     2
Vardas4512          Pavarde4512              9    10     3     1     3     9
Vardas4513          Pavarde4513              5     1     3     5    10     8
Vardas4514          Pavarde4514              6     3     5     7     0     5
Vardas4515          Pavarde4515              4     7     3     4     6     3
Vardas4516          Pavarde4516              3     0     3     8     6     4
Vardas4517          Pavarde4517             10     6     3     1     9     5
Vardas4518          Pavarde4518              9     2     4     6     9     2
Vardas4519          Pavarde4519             10     2     9     8     1     6
Vardas4520          Pavarde4520              2     7     0     9     9     6
Vardas4521          Pavarde4521              5     5     6     8     7     3
Vardas4522          Pavarde4522              0     2     0     1     1     6
Vardas4523          Pavarde4523              3     4     1     1    10     4
Vardas4524          Pavarde4524              8     9     2     0     3     9
Vardas4525          Pavarde4525              9     7     3     4     0     4
Vardas4526          Pavarde4526              1     3     3     2     8     5
Vardas4527          Pavarde4527              2     9     7    10     5     6
Vardas4528          Pavarde4528              4     8    10     1     9     9
Vardas4529          Pavarde4529              5     8     2     1    10     9
Vardas4530          Pavarde4530              6     9     1     2    10     8
Vardas4531          Pavarde4531              5     6     0     2     9    10
Vardas4532          Pavarde4532              1     9     8     0     0     1
Vardas4533          Pavarde4533             10     1     4     1     3     7
Vardas4534          Pavarde4534              5     3     8     0     0     9
Vardas4535          Pavarde4535              8     8     9    10     6     6
Vardas4536          Pavarde4536              7     3     8     1     4    10
Vardas4537          Pavarde4537              7     7     6     6     1     6
Vardas4538          Pavarde4538              8     7     3     3     0     7
Vardas4539          Pavarde4539              0     2    10     1     1     3
Vardas4540          Pavarde4540              6     4     5     8     9     8
Vardas4541          Pavarde4541              5     2     5     4     7     2
Vardas4542          Pavarde4542              3     5     9     7     4     7
Vardas4543          Pavarde4543              9     1     8     7     0     1
Vardas4544          Pavarde4544             10     2     7     1     8     6
Vardas4545          Pavarde4545             10     9     9     7     7     7
Vardas4546          Pavarde4546             10    10     5     1     0     3
Vardas4547          Pavarde4547              3     3     9     0     5     1
Vardas4548          Pavarde4548              9     2     7     4     7     6
Vardas4549          Pavarde4549              6     2     4     2     3     2
Vardas4550          Pavarde4550              1     8     1     9     4     6
Vardas4551          Pavarde4551              6     2     0     7     1     9
Vardas4552          Pavarde4552              5     7     1     7     3     0
Vardas4553          Pavarde4553             10     0     4     8     4     9
Vardas4554          Pavarde4554              8     1     2     4    10     9
Vardas4555          Pavarde4555              3     0     8     2     0     3
Vardas4556          Pavarde4556              4     7     6     5     6     9
Vardas4557          Pavarde4557              7     6     9     3     0     8
Vardas4558          Pavarde4558              8     0     4     8     3     8
Vardas4559          Pavarde4559              6     2    10     8     0     4
Vardas4560          Pavarde4560              1     0     5     1    10     8
Vardas4561          Pavarde4561              0     3     6     1     6     0
Vardas4562          Pavarde4562              7     1     7     4     2     4
Vardas4563          Pavarde4563              0     7     9    10     9     1
Vardas4564          Pavarde4564              2     2    10     8     2     9
Vardas4565          Pavarde4565              9    10     8     5     8     8
Vardas4566          Pavarde4566              8     3     1     9     5     9
Vardas4567          Pavarde4567              7    10     1     0     0     6
Vardas4568          Pavarde4568             10     9     9     9     8     8
Vardas4569          Pavarde4569              9     2     7     9     8     3
Vardas4570          Pavarde4570              1     4     6     6     6     5
Vardas4571          Pavarde4571              8     9     6     0     5     1
Vardas4572          Pavarde4572              8     5     5     5     2     4
Vardas4573          Pavarde4573             10     1     2     5     0     4
Vardas4574          Pavarde4574              4     8     6     1     7     4
Vardas4575          Pavarde4575              0    10     9    10     8    10
Vardas4576          Pavarde4576              7     2     0     5     6     2
Vardas4577          Pavarde4577              8    10     1     5     8     8
Vardas4578          Pavarde4578              8     4     9     3     6     7
Vardas4579          Pavarde4579              0     7     1     4     0     9
Vardas4580          Pavarde4580              9     0     1     5     0     2
Vardas4581          Pavarde4581             10     7     6     2    10     4
Vardas4582          Pavarde4582              7     7    10     4     7    10
Vardas4583          Pavarde4583              7     2     4     2     8     0
Vardas4584          Pavarde4584              6     6     2     6     0     6
Vardas4585          Pavarde4585             10     0     2     7     5     1
Vardas4586          Pavarde4586              9     0     4     4     8     3
Vardas4587          Pavarde4587              7     8     8     0     1     3
Vardas4588          Pavarde4588              1     8     8     7     0     3
Vardas4589          Pavarde4589              9     5     8     2     5     6
Vardas4590          Pavarde4590              5     0     2    10     7    10
Vardas4591          Pavarde4591              0     3     3     5     4     4
Vardas4592          Pavarde4592              2     7     1     1     1     5
Vardas4593          Pavarde4593              1     7     8     3     0     5
Vardas4594          Pavarde4594              4     6     8     7     9     0
Vardas4595          Pavarde4595              1     4     0     0     1     3
Vardas4596          Pavarde4596              5     4     3     2     8     0
Vardas4597          Pavarde4597              8     4     3     0     5     6
Vardas4598          Pavarde4598              0     2     8     3     6    10
Vardas4599          Pavarde4599              6     5     8     9     2     4
Vardas4600          Pavarde4600              9     3     6     4     3     9
Vardas4601          Pavarde4601              4    10     8     1     9     6
Vardas4602          Pavarde4602              5     0     5     8     3     3
Vardas4603          Pavarde4603              2     7     7     8     3    10
Vardas4604          Pavarde4604             10     6     0    10     1     2
Vardas4605          Pavarde4605              9     9     4     1     9     5
Vardas4606          Pavarde4606              6     3     9     7     9     8
Vardas4607          Pavarde4607              6     1     9     6     0    10
Vardas4608          Pavarde4608              9     9     1     6     7     7
Vardas4609          Pavarde4609              7     6     2     1     1     8
Vardas4610          Pavarde4610              9     2    10     8     6     3
Vardas4611          Pavarde4611              2     8    10    10    10     4
Vardas4612          Pavarde4612              2     0     9     5     3     2
Vardas4613          Pavarde4613              2     4     2     6     4     6
Vardas4614          Pavarde4614              4     0     6     9     9     6
Vardas4615          Pavarde4615              6     1     8     3     6     1
Vardas4616          Pavarde4616              7     3     1     0     0     9
Vardas4617          Pavarde4617              4     7     3     3     4     7
Vardas4618          Pavarde4618              7     5     2     3     1     6
Vardas4619          Pavarde4619              5     7     7    10     5     4
Vardas4620          Pavarde4620              2     5     5     6    10     5
Vardas4621          Pavarde4621              1     6     6     2     6     5
Vardas4622          Pavarde4622              9     4    10     4     7     3
Vardas4623          Pavarde4623              2     0     3     9     4     2
Vardas4624          Pavarde4624              4     2     4     4    10     8
Vardas4625          Pavarde4625             10     2     2     6     0     4
Vardas4626          Pavarde4626              3     6     0     3     7     0
Vardas4627          Pavarde4627              9     8     3     9     3     1
Vardas4628          Pavarde4628              9     0     8     7     4     7
Vardas4629          Pavarde4629              7     4     9    10     0     5
Vardas4630          Pavarde4630              2    10     2     7     3     2
Vardas4631          Pavarde4631              4     4     7    10     5     9
Vardas4632          Pavarde4632              5     3     8    10     7     1
Vardas4633          Pavarde4633              9     7     9     8     4     7
Vardas4634          Pavarde4634              4    10     1     1     4     6
Vardas4635          Pavarde4635              3     6     2     4     5     7
Vardas4636          Pavarde4636              5     0     4     3     7     0
Vardas4637          Pavarde4637              7     0     4     5    10     8
Vardas4638          Pavarde4638              0    10     8     5     6     6
Vardas4639          Pavarde4639              7     1     8    10     3     6
Vardas4640          Pavarde4640              0     8     9     2     2     1
Vardas4641          Pavarde4641              5     7     6     8     8     0
Vardas4642          Pavarde4642              2     7     3     6     8     5
Vardas4643          Pavarde4643              0     2     7     4     4     3
Vardas4644          Pavarde4644              8     5     7     1     0     6
Vardas4645          Pavarde4645              0    10     8     1     0     9
Vardas4646          Pavarde4646              0     5     3     1     7     3
Vardas4647          Pavarde4647              1     5    10     5     4     2
Vardas4648          Pavarde4648              5     3     3     8    10     0
Vardas4649          Pavarde4649              6     6     6    10     2     6
Vardas4650          Pavarde4650              8     8     4     5     0     8
Vardas4651          Pavarde4651              3     2     0     6     5    10
Vardas4652          Pavarde4652             10    10     8     1     0     9
Vardas4653          Pavarde4653              5     6     3     2     1     5
Vardas4654          Pavarde4654              5     3     3    10     1     5
Vardas4655          Pavarde4655              3     9    10    10     2     3
Vardas4656          Pavarde4656             10     4     8     6     3     4
Vardas4657          Pavarde4657              4     4     3     0    10     1
Vardas4658          Pavarde4658              4     0    10     2    10     7
Vardas4659          Pavarde4659              5    10     7     0     0     9
Vardas4660          Pavarde4660              8     8     6     4     2     3
Vardas4661          Pavarde4661              1     7    10     7     5     6
Vardas4662          Pavarde4662              5     8     5    10     3     2
Vardas4663          Pavarde4663             10     7     2     5     0     9
Vardas4664          Pavarde4664              5     3     5     9     5     0
Vardas4665          Pavarde4665              5     9     7    10     5     6
Vardas4666          Pavarde4666              6     9     4     5     4     0
Vardas4667          Pavarde4667              2     4     7     7     1     2
Vardas4668          Pavarde4668              1     3     5    10     5     2
Vardas4669          Pavarde4669              2     1     9     0     8    10
Vardas4670          Pavarde4670              2     7     7     2     5     2
Vardas4671          Pavarde4671              4     0     1     0     6     8
Vardas4672          Pavarde4672              1     3     8     9     9     5
Vardas4673          Pavarde4673              9     5     4     6     5     2
Vardas4674          Pavarde4674              0     2     0     5     2     1
Vardas4675          Pavarde4675              0     9     1     4     2     6
Vardas4676          Pavarde4676              5     8     8     9     0     5
Vardas4677          Pavarde4677              6     8     7     3     6    10
Vardas4678          Pavarde4678              3     9     1     1     7     1
Vardas4679          Pavarde4679              5     2    10     5     7     4
Vardas4680          Pavarde4680              7     8     6    10    10    10
Vardas4681          Pavarde4681              8     0     4     7     3     6
Vardas4682          Pavarde4682              3     0     8     4     8     5
Vardas4683          Pavarde4683              2     2     0     4     1     7
Vardas4684          Pavarde4684              6     5     2     6     8     6
Vardas4685          Pavarde4685              6     3     7     6     0     2
Vardas4686          Pavarde4686              9     9     5     2     0     3
Vardas4687          Pavarde4687              0     4     5     8     6     4
Vardas4688          Pavarde4688              4     0     7     8     7     2
Vardas4689          Pavarde4689              8     2     9     3     6     8
Vardas4690          Pavarde4690              1     3     4    10     6     3
Vardas4691          Pavarde4691              2     9     9     6    10     3
Vardas4692          Pavarde4692              0     2     9     8     9     9
Vardas4693          Pavarde4693              1     0     4     7     2     0
Vardas4694          Pavarde4694              5     5     3     3     4     9
Vardas4695          Pavarde4695              1     3     9     3     4     4
Vardas4696          Pavarde4696             10     0     3     5     3     3
Vardas4697          Pavarde4697             10     5     4     3     0     7
Vardas4698          Pavarde4698             10     9     5     0     8     3
Vardas4699          Pavarde4699              7     1     0     5     0     1
Vardas4700          Pavarde4700              0     9     6     8     6     8
Vardas4701          Pavarde4701              9     1     3     9     2     4
Vardas4702          Pavarde4702              5     4     5     1     0     4
Vardas4703          Pavarde4703              3     6     4     5     4     2
Vardas4704          Pavarde4704              8     1     9     5     9     0
Vardas4705          Pavarde4705             10     9    10     0    10     4
Vardas4706          Pavarde4706              4     0     8     5     3     3
Vardas4707          Pavarde4707              4     5     7     9     3     5
Vardas4708          Pavarde4708              0     1     9     4     8     7
Vardas4709          Pavarde4709              9     6     5     0     4     0
Vardas4710          Pavarde4710              8    10     1     8     3     9
Vardas4711          Pavarde4711              8    10     0     8     2     0
Vardas4712          Pavarde4712              8     0     6     7     6     6
Vardas4713          Pavarde4713              0     8     8     6     6     7
Vardas4714          Pavarde4714              0     5     0     8     5    10
Vardas4715          Pavarde4715              6     2     6     3     2     9
Vardas4716          Pavarde4716              3     1     9     4     9     5
Vardas4717          Pavarde4717              6     8     6    10     0     7
Vardas4718          Pavarde4718              9     5     1    10     3     6
Vardas4719          Pavarde4719              8     1    10     4     9     7
Vardas4720          Pavarde4720              0     4    10     7     1     2
Vardas4721          Pavarde4721             10     5     0     9     4     5
Vardas4722          Pavarde4722              8     2     8     0     8     0
Vardas4723          Pavarde4723              0     6     9     4     9     3
Vardas4724          Pavarde4724              0    10    10     2     5    10
Vardas4725          Pavarde4725              1     0     7     5     4    10
Vardas4726          Pavarde4726              5     5     6     7     2     5
Vardas4727          Pavarde4727              6     3     2     2     9     1
Vardas4728          Pavarde4728              3     8     6    10     8     8
Vardas4729          Pavarde4729              4     0     5    10    10     7
Vardas4730          Pavarde4730              9     9     1     5    10     2
Vardas4731          Pavarde4731              0     9     7     6     7     6
Vardas4732          Pavarde4732              1     3     6     3     5    10
Vardas4733          Pavarde4733              7     3     3     4     6    10
Vardas4734          Pavarde4734              2     2     7    10     2     8
Vardas4735          Pavarde4735              2     8     9     2     8     8
Vardas4736          Pavarde4736              7     2     7     6     9     7
Vardas4737          Pavarde4737              2     2     5     1     2     6
Vardas4738          Pavarde4738              1    10     7     6     2    10
Vardas4739          Pavarde4739              9    10     3     1     4     2
Vardas4740          Pavarde4740              8     1     0     3     2     3
Vardas4741          Pavarde4741              9     6     6     8     0     9
Vardas4742          Pavarde4742              6     8     3     4    10     7
Vardas4743          Pavarde4743              3     5     5     0     2     0
Vardas4744          Pavarde4744              2     3     0    10     0     7
Vardas4745          Pavarde4745              6     9    10     6     6     5
Vardas4746          Pavarde4746             10     6    10     5     6    10
Vardas4747          Pavarde4747              6    10     8     3     6     5
Vardas4748          Pavarde4748              4     3     4     1     5     4
Vardas4749          Pavarde4749              0    10     8     7     3     3
Vardas4750          Pavarde4750              7     3     3     7     6     3
Vardas4751          Pavarde4751             10    10     7     7     7    10
Vardas4752          Pavarde4752              5     7     6     6     1    10
Vardas4753          Pavarde4753              0     1     6     3     0     9
Vardas4754          Pavarde4754              7     2     8     4     3     3
Vardas4755          Pavarde4755              3     1     3     7     3    10
Vardas4756          Pavarde4756              7     3    10    10     8     5
Vardas4757          Pavarde4757              1     8     7     3     5     8
Vardas4758          Pavarde4758              3     4     9     4     7     2
Vardas4759          Pavarde4759              4     6    10     0     9     1
Vardas4760          Pavarde4760              7     1     8     7     6     9
Vardas4761          Pavarde4761              5     3     2     4     3     0
Vardas4762          Pavarde4762              0     0     7     3     2     2
Vardas4763          Pavarde4763              0     2     8     9     8     1
Vardas4764          Pavarde4764              5     9     8     6     1     6
Vardas4765          Pavarde4765              7     6     5     7     0     9
Vardas4766          Pavarde4766              7     9     2     7     2     9
Vardas4767          Pavarde4767              6     3     0     9     1     0
Vardas4768          Pavarde4768              4     3     3     9     3     5
Vardas4769          Pavarde4769              7     2     4     1     9     8
Vardas4770          Pavarde4770              4     8     2     5     6     3
Vardas4771          Pavarde4771              6    10     2     3    10    10
Vardas4772          Pavarde4772              0     9     1     4     8     3
Vardas4773          Pavarde4773              5     6     3     2    10     6
Vardas4774          Pavarde4774              9     8     8     5     4     4
Vardas4775          Pavarde4775              7     4     8     9    10     8
Vardas4776          Pavarde4776              7     0     3     7     8     5
Vardas4777          Pavarde4777              8     0     9     0     3     1
Vardas4778          Pavarde4778             10     4     3     3     9     4
Vardas4779          Pavarde4779              7     0     3     5     9     8
Vardas4780          Pavarde4780              1     1    10     3     6     1
Vardas4781          Pavarde4781              2     5     1     5     6     4
Vardas4782          Pavarde4782              3     4    10     5     1     1
Vardas4783          Pavarde4783              0     3     7     8     3     5
Vardas4784          Pavarde4784              2    10     8    10     7     4
Vardas4785          Pavarde4785             10     8    10     8    10     7
Vardas4786          Pavarde4786              9     1    10     4     7     3
Vardas4787          Pavarde4787              8     9     3    10     3     2
Vardas4788          Pavarde4788              3     5     3     7    10    10
Vardas4789          Pavarde4789              6     7     1     7     5     2
Vardas4790          Pavarde4790             10     8     3     2     4     5
Vardas4791          Pavarde4791              2     2     4     9     7     5
Vardas4792          Pavarde4792              8     7     1     1     1     5
Vardas4793          Pavarde4793              6    10     1     9     9     6
Vardas4794          Pavarde4794              2     2     8     1     4     1
Vardas4795          Pavarde4795              0     2     7     9     6    10
Vardas4796          Pavarde4796              0     2    10     0     2     1
Vardas4797          Pavarde4797             10     4     6     3     6     9
Vardas4798          Pavarde4798              3     6     5     3     1     1
Vardas4799          Pavarde4799              5     3     4     2     4     0
Vardas4800          Pavarde4800              8     6     1    10     8     5
Vardas4801          Pavarde4801              9     4     6     3     0    10
Vardas4802          Pavarde4802              2     4     7     0     3     1
Vardas4803          Pavarde4803              1     4     2     6     3    10
Vardas4804          Pavarde4804              0     8     4     9     2     9
Vardas4805          Pavarde4805             10     9     2     0     0     7
Vardas4806          Pavarde4806              9     1     5     4    10     2
Vardas4807          Pavarde4807              5     8    10    10     4     2
Vardas4808          Pavarde4808              8     2     3     2     0     7
Vardas4809          Pavarde4809              4     5     9     9     1     3
Vardas4810          Pavarde4810             10     2     6     9     9     1
Vardas4811          Pavarde4811             10     3     4     0     2     6
Vardas4812          Pavarde4812             10     9    10     4     4     7
Vardas4813          Pavarde4813              5     6     3     8     9     3
Vardas4814          Pavarde4814              1    10     0     7     5     2
Vardas4815          Pavarde4815              5     9     3     6     5     0
Vardas4816          Pavarde4816              5     3     5     2     1     2
Vardas4817          Pavarde4817              0     4     7     1     0     7
Vardas4818          Pavarde4818              0     3     1     7     7     5
Vardas4819          Pavarde4819              1     3     6     6    10    10
Vardas4820          Pavarde4820             10     4     9     2     7     4
Vardas4821          Pavarde4821              6     9     7     8    10     9
Vardas4822          Pavarde4822              5     3     4     5     3     3
Vardas4823          Pavarde4823              1     0     2     2     7     6
Vardas4824          Pavarde4824              4    10     3     2     2     3
Vardas4825          Pavarde4825              2     8     4    10     9     9
Vardas4826          Pavarde4826              0     5     6     1     6     4
Vardas4827          Pavarde4827              6     9     3     9     0     3
Vardas4828          Pavarde4828              9     6     5     8     7     5
Vardas4829          Pavarde4829              9     5     7     4     5     5
Vardas4830          Pavarde4830              4     9     3     9     2     5
Vardas4831          Pavarde4831              2     2     2    10     3     2
Vardas4832          Pavarde4832              5     7     4     8     5     9
Vardas4833          Pavarde4833             10     5     7     9     3     1
Vardas4834          Pavarde4834              9     8     7     4     1     7
Vardas4835          Pavarde4835              7     0    10     2     9     5
Vardas4836          Pavarde4836              5     1     5     8     1     7
Vardas4837          Pavarde4837             10     2     9    10     2     7
Vardas4838          Pavarde4838              1     4     8     3     1     8
Vardas4839          Pavarde4839              4     0     6    10     6     6
Vardas4840          Pavarde4840              0     5     6     2     4     5
Vardas4841          Pavarde4841              1     1     9     3    10    10
Vardas4842          Pavarde4842              8     2     0     0     6     2
Vardas4843          Pavarde4843              7     3    10     8     1     3
Vardas4844          Pavarde4844              9     7     5     9     7     9
Vardas4845          Pavarde4845              1     8     4     2     9     1
Vardas4846          Pavarde4846              9     3     4     3     8    10
Vardas4847          Pavarde4847              9     0     4     1     5    10
Vardas4848          Pavarde4848             10     2     5     8     6     4
Vardas4849          Pavarde4849              0     7     1     5     5     5
Vardas4850          Pavarde4850              2     9     7     2     4    10
Vardas4851          Pavarde4851              0    10     0     1     5     3
Vardas4852          Pavarde4852              9     2     2     4     0     4
Vardas4853          Pavarde4853              7     7    10     4    10     8
Vardas4854          Pavarde4854              8     3     2     1     9     0
Vardas4855          Pavarde4855              7     4     9     3     4     8
Vardas4856          Pavarde4856              4     4     4     6     3     0
Vardas4857          Pavarde4857              7     5     8     5     0     4
Vardas4858          Pavarde4858              2     9     0     3     3    10
Vardas4859          Pavarde4859              2     1     3     3     2     7
Vardas4860          Pavarde4860              8     8     3     1     1    10
Vardas4861          Pavarde4861              2     6     9     3    10     2
Vardas4862          Pavarde4862              4    10     2     0     3     3
Vardas4863          Pavarde4863             10     4     1    10     6     7
Vardas4864          Pavarde4864              2     9     5     5     2     6
Vardas4865          Pavarde4865              5     8     6    10     7     1
Vardas4866          Pavarde4866              9     6     2     1     1     9
Vardas4867          Pavarde4867              9     7    10     3     2     5
Vardas4868          Pavarde4868              5     6     7     4     4     0
Vardas4869          Pavarde4869              7     9     5     5     6    10
Vardas4870          Pavarde4870              3     7     2     7     4     4
Vardas4871          Pavarde4871              9     0     8     4     9    10
Vardas4872          Pavarde4872             10     9    10     1     9     5
Vardas4873          Pavarde4873              6    10     2     2     4     9
Vardas4874          Pavarde4874              6    10     8     6     3     4
Vardas4875          Pavarde4875              3     8     1     0     5     6
Vardas4876          Pavarde4876              1     9     4     0     8     6
Vardas4877          Pavarde4877              9     2    10     2     9     4
Vardas4878          Pavarde4878             10     4     0     7     6     7
Vardas4879          Pavarde4879              6     7     5     5     0     8
Vardas4880          Pavarde4880             10     5     2    10     4     7
Vardas4881          Pavarde4881              3     8     0     7     3    10
Vardas4882          Pavarde4882              8     9     4     3    10     1
Vardas4883          Pavarde4883              0     6     4     9     2     9
Vardas4884          Pavarde4884              9     0     3     4     7     9
Vardas4885          Pavarde4885              6     2     8     7     9     0
Vardas4886          Pavarde4886              8     6     3     3     2     7
Vardas4887          Pavarde4887             10     7     0     9     0     6
Vardas4888          Pavarde4888              8     9     0     3     0     2
Vardas4889          Pavarde4889              5     7     2     4     5     9
Vardas4890          Pavarde4890              4     4     3     7     1     3
Vardas4891          Pavarde4891              5     6     5     1     2     4
Vardas4892          Pavarde4892              1    10     7     1     6     5
Vardas4893          Pavarde4893              5     2     4     2    10     6
Vardas4894          Pavarde4894              5     7     3     2    10     2
Vardas4895          Pavarde4895              0     2     2     8     9    10
Vardas4896          Pavarde4896              6     6     4     3     1     9
Vardas4897          Pavarde4897              4     1     0    10     9     1
Vardas4898          Pavarde4898              8    10    10     5     8     8
Vardas4899          Pavarde4899              9     0     7    10     6     5
Vardas4900          Pavarde4900              8     1     5     6     5     7
Vardas4901          Pavarde4901             10     6     8     5     2     8
Vardas4902          Pavarde4902              2     4     5     7     6     8
Vardas4903          Pavarde4903              5     3     9     9     0     6
Vardas4904          Pavarde4904              3     9     7     8     0     0
Vardas4905          Pavarde4905              6     8     9    10     3    10
Vardas4906          Pavarde4906              0     2     1     4     1     7
Vardas4907          Pavarde4907              0     2     5     6     1     0
Vardas4908          Pavarde4908              1     5     5     8     5     7
Vardas4909          Pavarde4909              6     6     1     4     2     3
Vardas4910          Pavarde4910              2     8     8    10     3     8
Vardas4911          Pavarde4911             10     3     5     7     4     0
Vardas4912          Pavarde4912              9     5     4     5     6     9
Vardas4913          Pavarde4913              6     0     7     7     7     9
Vardas4914          Pavarde4914              9     2     7     9     5     0
Vardas4915          Pavarde4915              0     4     7     5     0    10
Vardas4916          Pavarde4916              5     9     5     7    10     3
Vardas4917          Pavarde4917              0     1     7     0    10     8
Vardas4918          Pavarde4918              7     6     8    10     9     8
Vardas4919          Pavarde4919              5     5     1     8    10     2
Vardas4920          Pavarde4920             10     4     4     9     1     8
Vardas4921          Pavarde4921              9     0     4     6     0     9
Vardas4922          Pavarde4922              1    10    10     3     5     0
Vardas4923          Pavarde4923             10     8     4     1     2     7
Vardas4924          Pavarde4924              6     9     5     3     5     3
Vardas4925          Pavarde4925              4    10    10     6     8     2
Vardas4926          Pavarde4926              3     1     8    10    10     8
Vardas4927          Pavarde4927              4    10     2     4     1     9
Vardas4928          Pavarde4928              5     1     6     5     0     5
Vardas4929          Pavarde4929              5    10     9     9    10     0
Vardas4930          Pavarde4930              3     7     0     0     2     3
Vardas4931          Pavarde4931              3     1    10     8     6     5
Vardas4932          Pavarde4932              2     3     3     7     0    10
Vardas4933          Pavarde4933              1     7     7     4     0     8
Vardas4934          Pavarde4934              6     7    10     9     6     0
Vardas4935          Pavarde4935             10     0    10     2     7     4
Vardas4936          Pavarde4936              4     4     9     3     2     7
Vardas4937          Pavarde4937              8     7     2     5     3    10
Vardas4938          Pavarde4938              2     7     4    10     6     9
Vardas4939          Pavarde4939             10     6     5    10     9     2
Vardas4940          Pavarde4940              2    10     5     1    10     1
Vardas4941          Pavarde4941              0     1     3     1     3     1
Vardas4942          Pavarde4942              0     2     7     4     3     5
Vardas4943          Pavarde4943              7     6     9     3     2     4
Vardas4944          Pavarde4944              4     3     3     4     8     8
Vardas4945          Pavarde4945              3     8     9     5     5     7
Vardas4946          Pavarde4946              0     6     4     1    10     3
Vardas4947          Pavarde4947              3     4     7     0     6     4
Vardas4948          Pavarde4948              6    10    10     4     4     7
Vardas4949          Pavarde4949             10     3     6     9     6     4
Vardas4950          Pavarde4950              2     9    10     4     8     3
Vardas4951          Pavarde4951              5     4     7     9     6     3
Vardas4952          Pavarde4952              1    10     1     2     0    10
Vardas4953          Pavarde4953              7     4     6     7     9    10
Vardas4954          Pavarde4954              2     7     5     1     7    10
Vardas4955          Pavarde4955              2     0     0     2    10    10
Vardas4956          Pavarde4956              5     8     0     6     0     6
Vardas4957          Pavarde4957              4     6     1     3     5     6
Vardas4958          Pavarde4958              9     0     7     4     7     9
Vardas4959          Pavarde4959              6     2     2     4    10     2
Vardas4960          Pavarde4960              3     2     3     1     2     9
Vardas4961          Pavarde4961              5    10     6     0     4     9
Vardas4962          Pavarde4962              7     6     1     9    10     9
Vardas4963          Pavarde4963              4     4     2     4     5     9
Vardas4964          Pavarde4964              7     3     9     6     8     4
Vardas4965          Pavarde4965              7     9     3     1     2     3
Vardas4966          Pavarde4966              0     1     3     2     6     0
Vardas4967          Pavarde4967              9     4     8     8     4     8
Vardas4968          Pavarde4968              1     2     9     6     9     6
Vardas4969          Pavarde4969              6     5     0     0     1     1
Vardas4970          Pavarde4970             10     4     7     4     4     1
Vardas4971          Pavarde4971              7     2     8     8     4     6
Vardas4972          Pavarde4972              4     4     5     0     1     7
Vardas4973          Pavarde4973              3     4     8     1     7     1
Vardas4974          Pavarde4974              2     3     6     1     8     2
Vardas4975          Pavarde4975              0    10     3     1     9     2
Vardas4976          Pavarde4976              6     1     7     6     8     3
Vardas4977          Pavarde4977              1     4     6     2     0     6
Vardas4978          Pavarde4978              3     5     0     2     5    10
Vardas4979          Pavarde4979              8     7     1     4     6     1
Vardas4980          Pavarde4980              4     3     9     1     2     6
Vardas4981          Pavarde4981             10     3     9     8     8     9
Vardas4982          Pavarde4982              6    10     2     5     4     6
Vardas4983          Pavarde4983              4     7     3     2     4     1
Vardas4984          Pavarde4984              9     7     5     2     4     0
Vardas4985          Pavarde4985             10     5     1     9     7    10
Vardas4986          Pavarde4986              3     2     7     2     3     7
Vardas4987          Pavarde4987              5     6    10    10     9     3
Vardas4988          Pavarde4988              6     3     0     6     7     4
Vardas4989          Pavarde4989              4     8     5     2     4     4
Vardas4990          Pavarde4990              8     5     3     3     0     6
Vardas4991          Pavarde4991              6    10     0     7     2     8
Vardas4992          Pavarde4992              1     9    10     5     2     8
Vardas4993          Pavarde4993              2     6     2     8     4     5
Vardas4994          Pavarde4994              7     5     2     7     1     0
Vardas4995          Pavarde4995              8     0     2     5     9     5
Vardas4996          Pavarde4996              2     7     2     8     5     5
Vardas4997          Pavarde4997              1     4     6     0     6     9
Vardas4998          Pavarde4998              5     9     1     6     7     0
Vardas4999          Pavarde4999              7     8     1     6     8     8
Vardas5000          Pavarde5000              7     1     5    10     0     6
Vardas5001          Pavarde5001              0     4     8     4     4     8
Vardas5002          Pavarde5002              2     6     3     1     2     0
Vardas5003          Pavarde5003              2     2     4     2     8    10
Vardas5004          Pavarde5004              1     0    10     5     3     4
Vardas5005          Pavarde5005              0     5    10     9     6     8
Vardas5006          Pavarde5006              1     9     6     5     3     3
Vardas5007          Pavarde5007              7     3     5     3     0    10
Vardas5008          Pavarde5008              3     0     9     9     1     1
Vardas5009          Pavarde5009              5     1    10     6     4     9
Vardas5010          Pavarde5010              3     7     4     4     1     5
Vardas5011          Pavarde5011             10     1     0     6     5     1
